A1,A2,A3,A4,A5,A6,E,xa1,ya1,za1,xa2,ya2,za2,xa3,ya3,za3,xn1,yn1,zn1,xn2,yn2,zn2,xn3,yn3,zn3,dx1,dy1,dz1,err1,dx2,dy2,dz2,err2,dx3,dy3,dz3,err3
-41.7,-82.7,57.1,74.5,91.2,150.6,0,2600.400422,2902.165853,-575.931519,2288.804183,2971.871895,-523.37869,2587.445634,3153.557796,-778.90274,2600.297244,2901.891322,-576.1534244,2288.705904,2971.570514,-523.5552867,2587.306951,3153.286066,-779.1586487,0.103178211,0.274531212,0.221905387,0.367770486,0.098278738,0.301381481,0.176596656,0.362871722,0.138683186,0.271729534,0.255908666,0.398194941
-45,-80.7,118.1,74.5,87.8,190.6,0,2301.473077,1243.915355,-466.848954,2278.214951,1523.034957,-628.905964,2285.979115,1110.752822,-761.145328,2301.603901,1244.1687,-466.7229736,2278.358049,1523.186903,-628.9550344,2286.082358,1110.829893,-760.9318247,-0.130824089,-0.253345336,-0.125980388,0.311720804,-0.143098493,-0.151946223,0.049070357,0.214412531,-0.103242753,-0.077070938,-0.21350326,0.249364467
-15.3,-41.7,42.3,75.6,72.8,127,0,3841.207626,1753.148313,243.404842,3525.076726,1815.929428,214.556616,3875.140906,2005.775403,44.440708,3841.044935,1753.122628,243.4171817,3524.929252,1815.944713,214.5088813,3875.012673,2005.788321,44.45507061,0.162690698,0.025685306,-0.012339711,0.16516739,0.147473567,-0.015284956,0.047734679,0.155758411,0.128232854,-0.012917946,-0.014362611,0.129679693
-9.4,-111.5,114.2,79.3,42.4,259,0,2784.467443,2176.971858,444.171173,2731.039296,2391.474238,207.839163,2621.8143,1974.703874,251.275043,2784.378163,2176.858003,444.1839487,2730.988901,2391.364146,207.8633755,2621.687869,1974.610112,251.2929165,0.089280021,0.113854669,-0.012775684,0.145248153,0.050395257,0.110092161,-0.024212484,0.123475545,0.126431458,0.093761618,-0.017873461,0.158415956
64.5,-55.2,90.1,79.5,-62.1,206.7,0,2514.609405,1206.475798,2555.371587,2329.678087,1427.296618,2702.828386,2330.784908,1273.731649,2297.9416,2514.610229,1206.535093,2555.246366,2329.639681,1427.273843,2702.797181,2330.746314,1273.829417,2297.864819,-0.000823802,-0.059294874,0.125221287,0.138552992,0.0384057,0.022774998,0.031205233,0.054474442,0.038594466,-0.097767786,0.076780884,0.130166728
-6.1,-15.3,22.2,80.5,63.9,148.8,0,4213.54565,1069.612751,751.839587,3938.721054,1236.243366,714.281819,4307.582788,1230.339102,487.520587,4213.516833,1069.622176,751.8569879,3938.699507,1236.272834,714.2418,4307.595111,1230.4285,487.5275854,0.0288169,-0.009424972,-0.017400943,0.03495764,0.021547036,-0.029468348,0.040019014,0.05416807,-0.012323224,-0.089397626,-0.006998389,0.090513949
65.6,-64,101.3,81,-70,151,0,2382.101188,1321.286634,2226.257126,2188.884302,1309.273102,2485.560321,2193.917649,1569.603919,2139.524067,2382.113022,1321.561879,2226.33768,2188.915448,1309.381614,2485.638962,2193.835619,1569.806997,2139.70395,-0.011834216,-0.275245357,-0.080553783,0.287034784,-0.03114567,-0.108512202,-0.078641374,0.137584216,0.082030491,-0.203078139,-0.179883483,0.283421593
58.3,-34.4,58.1,81.4,-66.2,115.8,0,3042.271862,1258.724295,2608.060017,2858.732195,1143.707653,2848.490313,2847.983521,1516.427268,2628.320149,3042.204567,1258.801156,2608.086754,2858.713688,1143.679247,2848.480097,2847.847009,1516.466946,2628.414763,0.067295098,-0.076861392,-0.026736748,0.105599041,0.018507311,0.028406428,0.010216339,0.035409311,0.136512097,-0.039677656,-0.094614092,0.170767958
60.3,-89.8,114,84.6,-53,125,0,2353.234748,1665.990135,1963.111599,2112.457289,1627.421764,2175.840206,2202.077818,1943.28584,1893.490717,2353.200241,1666.079131,1963.213871,2112.423339,1627.398865,2175.913081,2201.999931,1943.352408,1893.661805,0.034507331,-0.088995682,-0.102271525,0.139894432,0.033950012,0.022898895,-0.072874544,0.083592235,0.077886551,-0.066567587,-0.171087914,0.199420743
-38.3,-59.7,77.5,85.2,91.8,188.1,0,3009.665454,1785.787162,-665.440285,2887.801313,2049.368195,-808.205542,3071.139699,1691.330482,-968.551685,3009.472696,1785.683405,-665.5024126,2887.658594,2049.228589,-808.3876673,3070.963926,1691.099959,-968.5734084,0.192757818,0.103756526,0.062127636,0.227554029,0.142718606,0.139605608,0.182125263,0.270236818,0.175773314,0.230523411,0.021723382,0.290704673
9.4,-76.5,94.3,85.4,21.7,92,0,3519.632384,1612.43981,1086.594267,3205.78059,1574.108331,1155.45119,3431.00422,1913.429973,1008.326814,3519.558792,1612.431488,1086.671878,3205.693583,1574.124766,1155.467132,3430.977115,1913.441058,1008.398773,0.073591802,0.008321682,-0.077611466,0.107277879,0.087006594,-0.016435059,-0.015942367,0.089968982,0.027104722,-0.011085293,-0.071958809,0.077689252
-2.1,-40.3,55.5,88.4,50.2,226.8,0,4087.90354,1391.603269,887.501112,4071.88976,1648.47467,691.39044,4032.513244,1223.748626,616.696406,4087.760183,1391.538585,887.5465111,4071.851074,1648.433727,691.4261331,4032.379094,1223.724615,616.7133636,0.14335733,0.064684209,-0.04539905,0.163696196,0.038686023,0.040942786,-0.035693098,0.066685211,0.134150446,0.024011306,-0.016957636,0.137333341
36.5,-73.2,86.1,89.4,-22.5,99.6,0,3356.334239,1873.895332,1841.851597,3086.7175,1807.836368,2008.152687,3214.353633,2159.889209,1790.700212,3356.259291,1873.85252,1841.866165,3086.630608,1807.790608,2008.139895,3214.283006,2159.878028,1790.754322,0.074948461,0.042812092,-0.014567932,0.087534974,0.086892029,0.04575982,0.012792243,0.099034475,0.070627144,0.011181332,-0.054109697,0.089672041
86,-80.8,111.3,89.5,-88.9,212.5,0,1501.115303,1727.234247,2163.078146,1302.942171,1948.620737,2291.281746,1283.775039,1720.477413,1923.715268,1500.976215,1727.200536,2163.231218,1302.712506,1948.470219,2291.457764,1283.672035,1720.424668,1923.831967,0.139088181,0.033711252,-0.153072289,0.209554518,0.22966477,0.150518043,-0.176018295,0.326165645,0.103003832,0.052744814,-0.116699322,0.164348826
-3.3,-88.7,108.6,90.6,39.2,215.1,0,3186.582535,1667.984166,669.769335,3126.232507,1950.646117,524.265795,3092.443663,1541.151749,387.560049,3186.524082,1668.008916,669.8317226,3126.247998,1950.685925,524.3266221,3092.371854,1541.190662,387.6413125,0.058452949,-0.024749842,-0.062387581,0.089002877,-0.015490609,-0.039808126,-0.060827095,0.074327528,0.071809219,-0.038913114,-0.081263478,0.115215222
45.5,-63.4,78.1,90.7,-28.8,228.7,0,3217.775018,1700.872522,2349.46506,3094.116074,1986.389632,2260.595385,3039.41927,1585.819735,2105.460632,3217.743137,1700.880948,2349.327696,3094.106217,1986.434507,2260.530002,3039.365991,1585.896306,2105.319035,0.031880801,-0.008425581,0.137363534,0.141266119,0.009856671,-0.04487516,0.065383373,0.079911948,0.053279109,-0.076571178,0.141596677,0.16956246
-5.7,-78.6,95.2,90.9,44.7,150.5,0,3428.561565,1816.961085,610.753737,3181.668142,2023.661399,642.863095,3439.119986,1929.333687,307.702627,3428.455718,1816.884427,610.7864281,3181.575413,2023.600171,642.8825322,3439.06123,1929.270574,307.7422286,0.105846645,0.076658094,-0.032691093,0.134717049,0.092729256,0.061227694,-0.019437223,0.112806698,0.058755587,0.063113455,-0.039601557,0.094888411
-31,-3.5,14.7,92.9,100,201.6,0,3563.863084,1048.075704,-594.107138,3488.824481,1280.33291,-806.429356,3688.839016,898.998896,-852.467584,3563.766096,1047.828765,-594.0373636,3488.693781,1280.134106,-806.4274787,3688.785085,898.865222,-852.4168128,0.096987835,0.24693933,-0.069774381,0.274324875,0.130699557,0.19880416,-0.00187733,0.237926444,0.053931304,0.133674004,-0.050771224,0.152823566
-7.4,-41,61.5,93.6,55.9,71.7,0,4020.536174,1317.80321,602.454206,3710.965639,1227.01743,577.137705,3914.342669,1595.441376,475.049021,4020.249621,1317.828991,602.5465802,3710.692397,1227.052042,577.1366891,3914.133391,1595.44477,475.0760009,0.286553396,-0.025781412,-0.092374249,0.302176326,0.273242121,-0.03461209,0.001015941,0.27542746,0.209278393,-0.003393774,-0.026979899,0.211037624
89.5,-121.7,113.7,97.8,-84.3,169.4,0,1343.223386,2420.592771,1583.830667,1152.083314,2656.269552,1696.251854,1168.957921,2454.389214,1313.503661,1343.196004,2420.522398,1583.867708,1151.983659,2656.141451,1696.261393,1169.01043,2454.337395,1313.507182,0.027382256,0.070372811,-0.037041239,0.084108108,0.099654786,0.128100651,-0.009538941,0.162578734,-0.052509176,0.051818915,-0.003521233,0.073856703
90,-80.7,95.8,98.6,-76.2,154.7,0,1293.180048,1859.292095,2646.72026,1068.987837,1991.376363,2839.060857,1165.703322,2053.246615,2421.563001,1293.065473,1859.024663,2646.389086,1068.803091,1990.93356,2838.787947,1165.520068,2053.039104,2421.289476,0.11457512,0.267432234,0.331174346,0.440821852,0.184745522,0.442803478,0.272910379,0.551983607,0.183254128,0.20751071,0.273524853,0.389176843
73.8,-61.1,60.4,99.7,-75.3,215.1,0,2131.997367,2196.868581,2733.682995,1969.078079,2474.674068,2702.028486,1900.432982,2078.373785,2541.566136,2131.7809,2196.726338,2733.693247,1968.849982,2474.509795,2702.052668,1900.217222,2078.213304,2541.567754,0.216467253,0.142242996,-0.010252372,0.2592224,0.228096681,0.164273126,-0.024181509,0.282132063,0.215760161,0.160480598,-0.001617933,0.26890349
0.5,-83.9,109,99.9,34.3,245.2,0,3281.069417,1516.951884,777.586903,3272.13104,1701.024434,511.580313,3073.009983,1330.54824,614.653202,3281.011121,1516.972849,777.6673908,3272.160675,1701.01319,511.6568083,3072.918778,1330.614684,614.7327015,0.058296104,-0.020964707,-0.080487806,0.101568901,-0.029634961,0.011243601,-0.076495304,0.08280206,0.091205341,-0.066443501,-0.079499452,0.138033749
2.1,-95.5,110.4,100.4,35.9,210.3,0,3089.844937,2001.74526,891.429656,2993.745662,2261.468477,724.030689,3015.753413,1841.592167,620.418318,3089.812707,2001.664278,891.3906556,2993.783078,2261.407795,723.9903786,3015.709143,1841.523781,620.3875208,0.032230276,0.080982061,0.039000353,0.095487761,-0.037415614,0.060681949,0.040310408,0.081897229,0.044269929,0.068385775,0.030797185,0.087091374
60.7,-38.6,40.1,103.1,-66.5,133.8,0,2920.694253,1702.958691,2746.590312,2761.082787,1821.440904,3001.944399,2740.761003,1913.122137,2579.227739,2920.648834,1702.972241,2746.425418,2761.053148,1821.398727,3001.798332,2740.665394,1913.178443,2579.095236,0.045419235,-0.013550015,0.164893696,0.171570513,0.029638753,0.042176823,0.146066564,0.154896034,0.09560892,-0.056305796,0.132502885,0.172824833
41.7,-94.8,105.5,105,-30,140.2,0,2808.143459,1874.625599,1629.559083,2604.859851,2045.274261,1814.690116,2695.322122,2062.24927,1391.544826,2808.152032,1874.717401,1629.594027,2604.878148,2045.33007,1814.747366,2695.324028,2062.369815,1391.61039,-0.008573022,-0.091801616,-0.034943653,0.098600671,-0.018297043,-0.055808768,-0.057249631,0.082017807,-0.001906236,-0.120544696,-0.065564013,0.137234461
40.7,-41,50.3,105.3,-34.5,107,0,3746.410466,1444.507383,2252.356184,3517.500784,1478.122729,2478.599229,3625.480821,1721.306263,2136.965261,3746.392053,1444.401083,2252.2855,3517.491467,1478.000478,2478.529077,3625.45756,1721.258403,2136.93609,0.018412657,0.106300479,0.070684205,0.128977031,0.00931668,0.122250663,0.070152079,0.14125629,0.023260576,0.047860028,0.029171204,0.060684395
81.5,-57.1,69.5,106.5,-78.3,179,0,1711.307838,1573.406762,2901.796905,1577.408149,1818.763121,3064.843969,1530.699368,1682.177088,2656.582291,1711.264708,1573.423057,2901.537232,1577.295392,1818.686584,3064.660563,1530.621222,1682.207618,2656.357157,0.043129594,-0.016295242,0.259672925,0.263734194,0.112756546,0.07653677,0.183405637,0.228494077,0.078145946,-0.030529668,0.225134305,0.240258829
54.8,-93.9,109.1,108,-41.2,177.6,0,2402.195078,1610.782287,1941.469964,2277.060762,1892.229731,2040.650924,2267.904925,1689.630647,1658.050282,2402.249087,1610.866529,1941.498938,2277.114719,1892.297104,2040.74264,2267.964981,1689.784709,1658.092468,-0.054008844,-0.084242136,-0.028973589,0.104178508,-0.053957372,-0.067372823,-0.091716021,0.125945718,-0.060056265,-0.15406229,-0.04218642,0.170650632
12.1,-97.6,119.8,108.5,15.9,161.8,0,3020.576074,1561.701143,1005.565122,2855.289354,1838.201195,1036.278719,2956.725831,1597.889826,690.621541,3020.596969,1561.734882,1005.622546,2855.344807,1838.249151,1036.331913,2956.761548,1597.936851,690.6727023,-0.020895033,-0.033738573,-0.057423884,0.069802551,-0.055452825,-0.047956017,-0.053193829,0.090578026,-0.035717344,-0.047024679,-0.051161288,0.078131469
6.1,-33.2,60.1,108.6,52.6,169.9,0,3979.682547,1132.637051,1447.977704,3840.752482,1390.409126,1310.308468,4049.305794,1049.604868,1143.294806,3979.570816,1132.531711,1447.923906,3840.714615,1390.337078,1310.203043,4049.279072,1049.541723,1143.239837,0.111730978,0.105340077,0.053798446,0.162710222,0.037867228,0.072047752,0.1054248,0.133188566,0.026722391,0.063144888,0.054968868,0.087880257
-5.5,-14.7,42.8,111.5,74,165.4,0,4043.462897,1000.846886,823.575376,3877.749992,1205.277738,635.355196,4154.063564,884.98123,542.643375,4043.41644,1000.830068,823.4669928,3877.743197,1205.285287,635.1543352,4154.113706,885.0344706,542.5456229,0.046457134,0.016818274,0.10838323,0.119113576,0.006794882,-0.007549404,0.200860803,0.201117444,-0.05014202,-0.053240615,0.097752116,0.12208301
84,-74.2,60.9,115.4,-79.5,210.5,0,1492.266196,2384.91452,2751.910335,1407.2194,2680.341522,2650.900203,1268.040261,2285.250955,2541.264539,1492.040566,2384.664287,2751.791751,1407.002905,2680.103259,2650.818281,1267.85192,2284.983431,2541.12092,0.225629506,0.250233164,0.1185838,0.357193824,0.216494967,0.23826329,0.081922476,0.332190846,0.188341454,0.267524009,0.1436186,0.357306452
73.1,-108.5,90.5,115.4,-63.7,149.5,0,1738.451203,2678.799584,1963.738708,1554.879503,2931.188369,2049.26822,1621.946044,2737.48172,1667.833468,1738.30534,2678.626177,1963.74627,1554.703778,2930.987813,2049.274078,1621.857755,2737.339574,1667.82053,0.145863122,0.173407259,-0.007561956,0.226722983,0.175724796,0.200556301,-0.005857688,0.266713978,0.088288579,0.142146169,0.012937851,0.167832639
-6.9,-86.5,122.4,116.3,58.5,167.4,0,2990.930585,1611.097508,676.397339,2843.186071,1861.780608,534.798136,2986.791178,1484.125786,379.016577,2990.865593,1611.105179,676.3616514,2843.168483,1861.763097,534.703293,2986.771951,1484.07225,378.9984862,0.064992463,-0.007670939,0.035687641,0.074541742,0.017587881,0.017510697,0.094843004,0.098036491,0.019226956,0.053536279,0.018090757,0.059691578
72.8,-126.3,110.6,116.9,-69.6,162.3,0,1638.324933,2303.635367,1480.832259,1500.383579,2587.623905,1551.792694,1485.007028,2338.108543,1198.211845,1638.391001,2303.630679,1480.764505,1500.412681,2587.603457,1551.703778,1485.137535,2338.119727,1198.09326,-0.066067723,0.004687962,0.067754427,0.09475011,-0.029102091,0.020447993,0.088916469,0.095766333,-0.130506695,-0.011183536,0.118584623,0.176690073
65.3,-65.7,55.3,117.2,-70.6,126.6,0,2398.764316,2239.616046,2509.984838,2244.607397,2418.423477,2731.24045,2262.223244,2443.473833,2299.299493,2398.71873,2239.623524,2509.908111,2244.549962,2418.397345,2731.228863,2262.149833,2443.501038,2299.283706,0.0455856,-0.007478145,0.076727118,0.089560149,0.057434783,0.026132466,0.011587438,0.064155504,0.073411345,-0.027205327,0.015786562,0.079865956
-8.8,-53.5,110.3,117.3,69,47.4,0,3243.184082,833.569508,630.434299,2922.044388,795.7119,642.773787,3172.37419,1084.350476,438.93437,3243.139547,833.7828544,630.5202449,2922.001706,795.9557074,642.8027303,3172.379783,1084.463029,438.8647734,0.044534751,-0.213346444,-0.085945937,0.234279221,0.042681608,-0.243807378,-0.028943264,0.249201664,-0.005593491,-0.112552602,0.06959656,0.132450204
79.8,-116.2,106.7,117.6,-64.4,139.1,0,1452.593499,2228.701066,1989.447184,1255.181158,2451.733857,2115.896939,1386.416963,2377.361563,1710.014572,1452.572528,2228.540647,1989.27271,1255.090773,2451.518989,2115.734112,1386.446741,2377.281405,1709.839442,0.020970709,0.16041947,0.174474361,0.237940076,0.090385489,0.214868012,0.162827222,0.284342229,-0.029777811,0.08015773,0.175130087,0.194891065
35.4,-112.6,115.8,121.2,-26.4,66.1,0,2620.829566,1992.228889,1232.49145,2350.520747,1941.335363,1402.952011,2499.743281,2289.500814,1193.114327,2620.765752,1992.215745,1232.676211,2350.431105,1941.335513,1403.090778,2499.687115,2289.477719,1193.242324,0.06381449,0.013143925,-0.184760722,0.195912165,0.089642341,-0.000149648,-0.138766876,0.165202959,0.056165781,0.023094811,-0.127997289,0.141673114
72.4,-98.7,74.4,121.3,-77.8,132.6,0,1787.1179,2697.912356,1908.642673,1640.678007,2939.858046,2065.907816,1656.807029,2834.639412,1646.157056,1787.087604,2697.979933,1908.673499,1640.613585,2939.918433,2065.905979,1656.806618,2834.706934,1646.162693,0.030296106,-0.067576727,-0.030826025,0.080216656,0.064421621,-0.060387402,0.001836816,0.0883185,0.000411407,-0.067521872,-0.005636992,0.067758011
72.2,-120.3,107.9,122.1,-67.5,131.5,0,1642.490347,2183.37133,1664.10376,1470.740157,2403.132646,1828.148082,1551.934601,2355.138464,1405.525387,1642.534874,2183.383291,1664.048707,1470.719456,2403.109762,1828.093226,1552.019586,2355.205072,1405.468715,-0.044526563,-0.011961092,0.055053415,0.071809199,0.020701049,0.02288373,0.054856318,0.062939766,-0.084985187,-0.066607611,0.056671911,0.121945731
67.7,-95.2,83.9,124.5,-66,79.8,0,1964.528822,2297.854845,2115.315296,1710.065086,2332.054345,2312.261911,1897.45003,2602.749309,2030.94543,1964.514606,2297.961361,2115.395179,1710.00539,2332.121669,2312.293101,1897.408813,2602.858379,2031.04982,0.014215658,-0.106515688,-0.079882697,0.133898925,0.059695674,-0.067324316,-0.031189619,0.095230927,0.041217319,-0.109070374,-0.104389662,0.156500528
-2.3,10,23.4,125.6,76.5,170.5,0,4070.239506,493.050408,904.870366,3925.20156,656.969068,666.662864,4156.638495,290.948303,667.571191,4070.376697,492.9331124,904.8093205,3925.362115,656.9258263,666.5067199,4156.945654,291.0217594,667.4968354,-0.137191311,0.117295629,0.061045459,0.190542038,-0.160554985,0.043241697,0.156144105,0.228098069,-0.307159274,-0.073456441,0.074355631,0.324455588
60.3,-72.9,43,127.4,-73.6,104,0,2422.635599,2802.523491,2172.441344,2251.614484,2980.116113,2382.029853,2302.833506,3007.664728,1952.890791,2422.571965,2802.686419,2172.431991,2251.543928,2980.267232,2382.015876,2302.795507,3007.726488,1952.905606,0.063633622,-0.162928309,0.009352632,0.175163762,0.070555658,-0.15111939,0.013977078,0.167363465,0.037999192,-0.06176022,-0.014815187,0.074011844
37.4,-110.1,111,129.2,-26.2,119.4,0,2601.905739,2060.584096,1407.975013,2396.687929,2258.49489,1560.948928,2507.67579,2221.946274,1143.993576,2601.896278,2060.640976,1407.924218,2396.658962,2258.557607,1560.951899,2507.656786,2221.998823,1143.98823,0.00946092,-0.056880416,0.050795483,0.076844466,0.028967188,-0.062717433,-0.002971399,0.069147694,0.019003868,-0.052548895,0.005345776,0.056134754
72.6,-60.1,13.1,130,-91,207.7,0,1869.92112,2922.714244,2515.12736,1806.391881,3153.965306,2297.879481,1591.594953,2795.335268,2410.825353,1869.839958,2922.559851,2515.132295,1806.328708,3153.761628,2297.822821,1591.515958,2795.148461,2410.819202,0.081162463,0.154392558,-0.004935145,0.174495739,0.063172872,0.203678468,0.056659823,0.220649191,0.078994864,0.186807374,0.006151423,0.202916297
60.8,-80,17.7,132.8,-100,190.2,0,1933.423786,3301.497817,1460.909536,1851.378181,3547.18213,1266.918011,1645.662275,3181.698974,1374.744455,1933.651899,3301.498112,1461.1165,1851.612399,3547.054715,1266.996674,1645.915667,3181.622141,1374.995997,-0.228113425,-0.000295302,-0.206963699,0.308009407,-0.234217755,0.127414775,-0.078663229,0.277993499,-0.253392079,0.076832734,-0.251542188,0.365218137
16.3,-92.7,122.3,133.1,28.5,138.5,0,2942.751026,1561.791234,1350.383228,2753.654386,1823.001196,1323.552615,2924.676349,1557.220568,1027.526942,2942.819383,1561.743455,1350.297707,2753.73727,1822.968872,1323.453991,2924.766113,1557.176939,1027.447587,-0.068356886,0.047779007,0.085520599,0.119454051,-0.082883591,0.032324403,0.098623785,0.132820208,-0.089764229,0.043629296,0.079355215,0.127508362
44.7,-103.9,94.3,134.5,-44.2,212.1,0,2527.449562,2302.598002,1557.958724,2442.891316,2547.980226,1364.691512,2271.682356,2155.016692,1426.136511,2527.446622,2302.698224,1558.018675,2442.938606,2548.062774,1364.716156,2271.658561,2155.127134,1426.20614,0.002939963,-0.100222146,-0.059950623,0.116821228,-0.047289675,-0.082548457,-0.024644391,0.098274652,0.023795079,-0.11044225,-0.069629075,0.13270985
13.9,-67.6,93.4,135.7,23.9,61.7,0,3675.981532,1570.807807,1303.296101,3371.012935,1565.387708,1411.396653,3576.219893,1828.602188,1135.46581,3675.84253,1570.790767,1303.429279,3370.861012,1565.408408,1411.451013,3576.12321,1828.555148,1135.520358,0.139002286,0.017039562,-0.133178045,0.193257273,0.151922607,-0.020699704,-0.054359551,0.162677341,0.096683157,0.047039511,-0.054547776,0.12056454
16.2,-69.3,95.6,136.3,24.4,91.9,0,3576.508073,1574.820857,1440.451974,3292.082825,1700.120006,1530.569479,3531.766126,1752.015273,1173.681505,3576.400465,1574.814496,1440.485624,3291.973773,1700.130258,1530.534609,3531.713269,1751.99531,1173.672157,0.107608386,0.006361308,-0.033649722,0.112926236,0.109052003,-0.010251829,0.034869774,0.114949295,0.052856875,0.019962548,0.009347944,0.057268984
48.4,-127.2,100.8,136.4,-54,159.8,0,2035.560149,2631.795337,1158.119376,1907.371046,2927.506134,1129.254838,1859.712489,2566.689109,894.6501,2035.486824,2631.692003,1158.051769,1907.314583,2927.407068,1129.145141,1859.667364,2566.546624,894.569404,0.073324783,0.103333955,0.067606952,0.143614519,0.0564634,0.099065962,0.109696611,0.158226189,0.045125314,0.142484516,0.080696045,0.169852827
38,-115.7,116.5,139.8,-17.4,149,0,2425.628235,2079.661612,1564.578481,2275.902317,2366.279852,1552.123273,2338.097763,2058.417246,1253.994129,2425.594127,2079.578666,1564.53272,2275.873062,2366.178795,1552.074645,2338.09037,2058.35272,1253.933353,0.034108096,0.08294632,0.045761285,0.100685399,0.02925455,0.101057364,0.048627934,0.115901232,0.007393065,0.064526309,0.060775767,0.0889494
64.3,-128.4,97.5,140.3,-77,100.7,0,1557.344735,2366.168722,1300.473392,1391.072521,2581.954482,1475.130215,1517.739554,2579.872139,1061.045303,1557.523151,2366.28809,1300.346241,1391.168685,2582.054847,1474.936649,1517.93374,2579.989429,1060.880737,-0.178415599,-0.119368345,0.127151437,0.249496324,-0.096164054,-0.10036458,0.193565977,0.238303088,-0.194186071,-0.117289863,0.16456589,0.280262509
47.2,-67.9,45.2,143.4,-57.5,191.4,0,2941.796286,2512.094346,2179.898652,2878.38147,2786.555927,2020.661716,2695.087898,2394.479141,2007.004424,2941.760229,2512.135887,2179.849985,2878.402099,2786.606993,2020.592913,2695.024645,2394.554956,2007.003459,0.036056669,-0.041541257,0.048666548,0.073445165,-0.020628554,-0.051066081,0.068802597,0.088131035,0.06325349,-0.07581469,0.000964843,0.098741086
56.7,-123.2,64.1,148.6,-79.4,192.8,0,1509.135812,3313.116231,1037.85771,1450.914533,3502.293891,781.840904,1273.762472,3129.666888,913.29269,1509.137984,3312.970891,1037.756098,1450.975125,3502.032056,781.6625927,1273.796395,3129.447042,913.2069439,-0.002172466,0.145340293,0.101612011,0.177351406,-0.060591694,0.26183465,0.178311265,0.322526967,-0.033923074,0.219846488,0.085746062,0.238402266
56.1,-118.1,71.9,150.6,-70.7,120,0,1695.352187,3092.374721,1401.015,1550.838437,3380.461478,1429.902711,1622.227371,3124.917998,1087.672558,1695.315357,3092.251109,1400.903826,1550.755908,3380.314796,1429.76585,1622.245583,3124.771154,1087.562863,0.036830254,0.123612376,0.111173946,0.17028251,0.082528728,0.146681909,0.136861446,0.216927704,-0.018211574,0.14684392,0.109694501,0.184194684
47.9,-73.3,11.4,152.7,-92.1,154.7,0,2290.130991,3277.470857,1611.864011,2242.264486,3579.29162,1505.43626,2078.369283,3198.415648,1380.60547,2290.222803,3277.602246,1611.870843,2242.33327,3579.385586,1505.359335,2078.488568,3198.455141,1380.605099,-0.091812178,-0.131389097,-0.006832151,0.160434563,-0.068783607,-0.093965643,0.07692453,0.139563999,-0.119284835,-0.039493101,0.000371317,0.125653153
21.5,-83.5,120.7,153,33.8,138.4,0,3007.845292,1430.385752,1551.926256,2857.464161,1701.254444,1458.498922,2964.891388,1340.593296,1244.230698,3007.891574,1430.332548,1551.822604,2857.530272,1701.202161,1458.374865,2964.959605,1340.542674,1244.131648,-0.046282114,0.053204373,0.103652388,0.125365693,-0.066111214,0.052283434,0.124056834,0.149981159,-0.06821716,0.0506224,0.099050358,0.130488243
21.9,-102.2,123.2,157.7,16.7,109.3,0,2871.867436,1828.002945,1312.960231,2647.977165,2059.786206,1342.277492,2810.353917,1855.566615,996.670103,2871.889073,1827.965085,1312.934929,2647.995544,2059.75177,1342.224088,2810.380579,1855.489233,996.6467766,-0.021636977,0.03786043,0.025301586,0.050415684,-0.018379384,0.034436316,0.05340408,0.066148752,-0.026662225,0.07738246,0.023326371,0.085106045
12.6,-49.9,120.3,161.6,80.9,178.5,0,3186.426263,908.214802,1144.78501,3093.345435,1026.122483,858.167623,3065.011058,630.506165,1031.967766,3186.449548,908.266837,1144.649747,3093.390949,1026.072091,857.9917541,3065.036906,630.5317227,1031.947258,-0.023284966,-0.05203495,0.135262605,0.14678487,-0.045514234,0.050392128,0.175868892,0.188522622,-0.025847526,-0.025557657,0.020508436,0.041735888
44.5,-100.6,51.1,161.7,-79.7,171.4,0,2036.650932,3102.621342,1416.925243,2019.300397,3373.667463,1241.008721,1810.028974,2995.625565,1212.550314,2036.669163,3102.82884,1416.896284,2019.32065,3373.817599,1240.898707,1810.062049,2995.767124,1212.528223,-0.018231289,-0.207497691,0.028958572,0.210300429,-0.020252917,-0.150136353,0.110014271,0.187227788,-0.033074965,-0.14155924,0.022090658,0.147040705
14.1,-28.9,88.5,161.7,71,138,0,3738.215804,662.022387,1353.896481,3549.577881,870.639574,1193.920294,3691.164483,473.433733,1095.410781,3738.23342,661.9633016,1353.753988,3549.59292,870.5666637,1193.719625,3691.212674,473.3565732,1095.304829,-0.01761599,0.059085399,0.142492789,0.15525979,-0.015039303,0.072910256,0.200668727,0.214032764,-0.048190628,0.077159773,0.105951543,0.139648475
26.9,-75.2,99.8,166.3,11.1,167.7,0,3312.200358,1524.223943,1751.19992,3252.57769,1773.223785,1553.299629,3144.486131,1354.401453,1532.986556,3312.233729,1524.183791,1751.101655,3252.656135,1773.175067,1553.199803,3144.491474,1354.359638,1532.923053,-0.033370772,0.040152173,0.098264511,0.111273175,-0.078444611,0.048717792,0.09982568,0.135985832,-0.005342814,0.041815415,0.063502701,0.076221176
33.7,-98.4,39.1,167.7,-93.4,177,0,2027.624608,3156.029191,1007.137806,2012.354671,3405.059692,801.066759,1752.897021,3064.012789,863.471164,2027.796843,3156.234969,1007.147514,2012.502127,3405.191259,800.9977092,1753.081643,3064.150156,863.5118757,-0.172235143,-0.205777693,-0.009707669,0.268521214,-0.147456162,-0.131566584,0.06904984,0.209334579,-0.184621821,-0.137367445,-0.040711703,0.23369312
