A1,A2,A3,A4,A5,A6,E,xa1,ya1,za1,xa2,ya2,za2,xa3,ya3,za3,xn1,yn1,zn1,xn2,yn2,zn2,xn3,yn3,zn3,dx1,dy1,dz1,err1,dx2,dy2,dz2,err2,dx3,dy3,dz3,err3
132.6,-51.9,23.3,-41.9,69.4,358.8,2000,4176.0548,2510.4084,-3117.6438,3852.6982,2768.905,-3237.4644,3567.5873,2482.5562,-3087.1426,4176.213639,2510.326728,-3117.584732,3852.953918,2768.90107,-3237.569499,3567.732089,2482.598218,-3087.336415,-0.158839137,0.081672388,-0.059067841,0.188120335,-0.255718175,0.003930324,0.105098784,0.276501332,-0.144788928,-0.042017703,0.193814869,0.245547398
112.9,-53.3,91,21.7,-36.6,74.1,2000,3082.1222,1445.5623,-3693.9177,3086.4384,1015.3085,-3669.1323,3510.9778,1023.561,-3594.3214,3082.243037,1445.676462,-3693.935633,3086.37859,1015.419225,-3669.153513,3510.906363,1023.474291,-3594.308345,-0.120837125,-0.114162137,0.01793301,0.167201068,0.059809936,-0.110724908,0.021212524,0.127621334,0.071436511,0.086708575,-0.013055126,0.113101673
124.2,-14.3,83.4,27,-76.7,226.2,2000,3638.5412,-198.4228,-3289.2801,3875.8781,155.3259,-3223.8804,3520.8442,398.6099,-3249.2346,3638.442975,-198.5555678,-3289.249194,3875.953664,155.0922443,-3223.872544,3521.030414,398.5592715,-3249.245469,0.09822547,0.132767763,-0.030905965,0.168019941,-0.075564405,0.23365574,-0.007855533,0.245696344,-0.186213885,0.050628523,0.01086943,0.193279597
118.4,-56.5,112,28.7,-57.5,133.9,2000,2917.3709,908.3207,-3210.2315,3287.8176,690.7178,-3176.1219,3505.9909,1062.548,-3169.1121,2917.269594,908.494466,-3210.263287,3287.620291,690.7134227,-3176.147995,3505.94986,1062.430939,-3169.136919,0.101306392,-0.173765967,0.031787167,0.203636982,0.197308894,0.00437727,0.026095362,0.199075182,0.041039824,0.117060826,0.024819346,0.126504957
79.4,-93.7,103.3,59.8,44.6,34.8,2000,1988.7555,1888.1397,-3101.4324,2006.249,1528.7238,-2864.2241,2384.5775,1654.8264,-2700.3867,1988.783795,1888.104224,-3101.386941,2006.175485,1528.656931,-2864.217887,2384.515501,1654.704502,-2700.318674,-0.028294871,0.035475765,-0.045459262,0.064231411,0.073515172,0.066868698,-0.006213151,0.099571615,0.061999163,0.121898232,-0.068026036,0.152743631
101.9,-103.2,115.8,74.3,13.3,224.4,2000,3082.7513,1782.9605,-2675.0832,2918.6164,2134.3147,-2863.1333,2560.9082,1914.7879,-2961.8921,3082.733162,1782.931076,-2675.000059,2918.636853,2134.295684,-2863.063528,2560.939332,1914.78305,-2961.844591,0.018138393,0.029423911,-0.083140948,0.090039908,-0.020452722,0.019015965,-0.069771622,0.075153177,-0.031132294,0.004850043,-0.04750883,0.057007294
149,-107.8,107.2,101.3,-61.1,1.6,2000,3275.3173,2510.0229,-2065.2977,3334.059,2088.9697,-1994.4526,3761.0482,2144.6316,-2015.83,3275.26598,2509.920853,-2065.268838,3334.040215,2088.884012,-1994.344566,3761.048295,2144.545881,-2015.73088,0.05131978,0.102046791,-0.028861854,0.117814575,0.018784951,0.085687771,-0.108034319,0.139164229,-9.52879E-05,0.085718767,-0.099120298,0.131044075
115.4,-82.1,79.1,153.4,-37,275.3,2000,3095.6859,2305.4828,-3284.8473,2885.6214,1968.7297,-3116.8698,3258.8807,1806.3293,-2974.7485,3095.64042,2305.395847,-3284.874971,2885.687907,1968.587001,-3116.849971,3259.01259,1806.333739,-2974.746447,0.045480192,0.086952957,0.027670534,0.101955496,-0.066506594,0.142699323,-0.019828951,0.158680217,-0.131889617,-0.004438699,-0.002052655,0.13198025
115.9,-73.2,117.9,-154.2,50.9,200.2,2500,3629.1797,1696.5308,-3082.7734,3293.6252,1430.5099,-3131.7337,3560.1085,1091.7508,-3120.5364,3628.882246,1696.632408,-3082.836753,3293.543831,1430.342569,-3131.726612,3560.302249,1091.809364,-3120.502542,0.297453996,-0.101607815,0.063352502,0.320650226,0.08136865,0.167330874,-0.007088239,0.186200756,-0.19374859,-0.058564467,-0.033857624,0.205218546
54.8,-28.4,12.3,-112.8,-92.9,18.4,2500,1445.4289,1639.9601,-3199.6686,1564.8506,2037.2535,-3316.3742,1290.14,2022.6124,-3648.389,1445.425176,1639.878557,-3199.769659,1564.725299,2037.267978,-3316.413433,1290.062745,2022.628767,-3648.433437,0.003723786,0.081542685,0.101059476,0.12990802,0.125301275,-0.014478296,0.039233149,0.132095687,0.077255001,-0.016367165,0.044437105,0.090613882
47.2,-108.9,116.9,-102,-66.7,214.4,2500,1542.6539,2048.1409,-2410.9226,1742.9228,1715.1561,-2224.5468,2081.2068,1967.5317,-2136.3851,1542.488228,2048.287284,-2411.020004,1742.791772,1715.246697,-2224.691919,2081.071213,1967.604887,-2136.515694,0.165672484,-0.146384077,0.097403566,0.241584612,0.131028199,-0.090597111,0.145118681,0.215489343,0.135586836,-0.073187399,0.130594314,0.201977871
41.8,-48.6,117.4,-87.2,-86.1,0,2500,1797.4131,724.645,-2185.2383,1483.7076,880.1203,-2436.5589,1348.877,478.6043,-2517.1898,1797.461712,724.3799843,-2185.145238,1483.839893,880.0598967,-2436.457435,1348.852862,478.634899,-2517.247613,-0.048612164,0.265015733,-0.093061754,0.285056084,-0.132292566,0.060403257,-0.101464612,0.177327224,0.024138414,-0.030598984,0.057813331,0.069723325
45.2,-45,87.6,-80.7,-88.7,194.6,2500,995.83,1134.5741,-3067.0101,1298.1828,905.4949,-2862.3758,1457.2206,1267.7945,-2691.1031,995.8263351,1134.540549,-3067.036975,1298.177509,905.4359644,-2862.464477,1457.237581,1267.703312,-2691.136937,0.003664948,0.033550666,0.026874528,0.04314301,0.005290913,0.058935626,0.088676909,0.106606735,-0.016980692,0.091187681,0.033836554,0.098734237
117.7,-99,89.8,-33,40.5,82.5,2500,3520.0371,2584.0536,-2878.7043,3212.2153,2301.0961,-2774.0375,3511.9414,2030.1731,-2623.5112,3520.16378,2584.005785,-2878.751963,3212.260408,2301.142124,-2774.17509,3511.887063,2030.165754,-2623.553401,-0.126680205,0.04781526,0.047662855,0.143547627,-0.045108311,-0.046024368,0.137589831,0.151934077,0.054337172,0.007345546,0.042200661,0.069190903
107.3,-95.9,112.2,-16.9,14,307.7,2500,3536.5285,1415.9103,-2764.5415,3443.6759,1769.6256,-2992.6105,3030.6444,1647.8153,-3014.0105,3536.468632,1415.706728,-2764.434371,3443.894563,1769.487679,-2992.516497,3030.815995,1647.874436,-3014.124734,0.059867963,0.203572007,-0.107129486,0.237702465,-0.218662941,0.137921187,-0.094002795,0.275085916,-0.17159457,-0.059135831,0.114234437,0.214455705
61.9,-63.1,90.7,93,61.2,41.3,2500,1643.9782,1372.5489,-3429.9597,1952.9675,1207.8895,-3178.6055,2132.4098,1598.2783,-3142.8869,1644.027722,1372.424003,-3429.902164,1953.063235,1207.89043,-3178.545357,2132.395193,1598.35181,-3142.869555,-0.049522114,0.124896579,-0.057535528,0.146157217,-0.095734832,-0.000930401,-0.060142706,0.113062676,0.014607392,-0.073510053,-0.017344959,0.076928222
145.1,-67.2,74.8,99.1,-67.9,276.7,2500,4668.1485,2208.8188,-2741.3424,4251.1769,2187.5133,-2634.2778,4292.3413,1765.4321,-2556.5607,4668.125262,2208.727297,-2741.288577,4251.171752,2187.560659,-2634.263078,4292.223671,1765.475631,-2556.451276,0.023238264,0.091502775,-0.053822885,0.108672341,0.005147722,-0.047359082,-0.014721852,0.049860953,0.117629396,-0.043530837,-0.109423865,0.166448763
133.9,-73.9,79.9,106.7,-56.4,6.2,2500,3825.7788,2173.3689,-2931.7408,3929.5818,1768.8313,-2825.378,4338.0836,1842.6768,-2941.8521,3825.764265,2173.308077,-2931.750445,3929.616741,1768.781822,-2825.311999,4338.113732,1842.651504,-2941.781621,0.014534609,0.06082268,0.009645281,0.063274676,-0.034941401,0.049478172,-0.0660008,0.089582904,-0.030132487,0.025296371,-0.070479405,0.080716911
121.1,-55.1,63,120.2,-43.1,109.8,2500,3828.6823,1338.7166,-3442.3036,4146.2563,1572.4622,-3616.3495,3862.9574,1880.2416,-3720.7653,3828.797109,1338.778304,-3442.293362,4146.317568,1572.538191,-3616.334988,3862.972828,1880.272937,-3720.774474,-0.114808984,-0.061703975,-0.010237961,0.130741345,-0.061268268,-0.075990822,-0.014512158,0.098686415,-0.015427987,-0.031336582,0.009174403,0.036113347
139.9,-64.9,45.1,122.3,-69.8,200.3,2500,4676.3423,2574.3502,-2826.6472,4327.0642,2822.5461,-2872.7311,4080.7567,2505.8434,-2714.7969,4676.415715,2574.532608,-2826.629802,4326.986418,2822.585506,-2872.716251,4080.850627,2505.777178,-2714.788836,-0.073415237,-0.182408365,-0.017398029,0.197396302,0.07778234,-0.039405794,-0.014848758,0.088449955,-0.093927371,0.066221838,-0.008064178,0.115207265
122,-40.1,109,-131.8,69.9,294.8,3000,3696.64,467.9375,-3007.5954,3975.6923,140.8821,-3037.9476,4290.4621,418.2334,-3137.389,3696.576488,467.7715746,-3007.568129,3975.761938,140.8403039,-3037.956948,4290.38558,418.3241548,-3137.4835,0.063511644,0.165925437,-0.027271312,0.179746221,-0.069638039,0.041796141,0.009347749,0.081754231,0.076520105,-0.090754832,0.094499569,0.151729807
50.7,-58.3,73.9,-96.9,-74.3,344.7,3000,1959.9589,1496.1042,-2995.3706,2019.2566,1919.4726,-3050.0107,1677.5877,1933.7831,-3312.5946,1960.029191,1496.02845,-2995.498292,2019.265439,1919.431473,-3050.069726,1677.608118,1933.730259,-3312.666556,-0.070290794,0.075749869,0.127691804,0.164268181,-0.008839342,0.041126619,0.059026445,0.072482095,-0.020417839,0.052841052,0.071955609,0.091578789
80.1,-100,116.5,-72.3,-22.9,132.7,3000,2841.5117,2186.8891,-3041.6242,2652.9122,1799.8141,-3022.1212,3030.0204,1621.1899,-2913.6515,2841.353669,2186.873519,-3041.733064,2652.855379,1799.780818,-3022.223325,3030.007265,1621.216142,-2913.768129,0.158030674,0.015581397,0.108863914,0.192530064,0.056821281,0.033281521,0.102125314,0.121515009,0.013135411,-0.026241923,0.116628924,0.120264224
139.3,-26.8,86.7,72.9,-76.4,198.5,3000,4668.6707,28.0083,-2820.9183,4938.8912,343.2043,-2936.7057,4635.0186,636.3232,-2849.321,4668.473954,28.13880388,-2820.901885,4938.829993,343.1657555,-2936.741968,4635.07169,636.4181496,-2849.423042,0.196746228,-0.130503885,-0.016415248,0.236663902,0.061206551,0.038544475,0.036267783,0.080915206,-0.053089542,-0.094949572,0.102042156,0.149152681
47.9,0.1,43.1,95.2,94.7,211.5,3000,1846.5085,307.3993,-2945.418,1556.5227,422.0372,-3242.9811,1515.7998,9.8341,-3362.6111,1846.384474,307.5421111,-2945.422963,1556.340054,422.0270636,-3242.949259,1515.767159,9.775639308,-3362.507773,0.124025826,-0.142811124,0.004962529,0.189214295,0.182646064,0.010136365,-0.031840841,0.185677596,0.032640909,0.058460692,-0.103326511,0.123123715
119.9,-99.4,118.6,120,-34.6,118,3000,3827.1843,1163.9122,-2451.4169,4130.7153,1405.5653,-2639.0732,3827.1408,1675.8642,-2782.8547,3827.073983,1163.943686,-2451.419043,4130.608582,1405.598162,-2639.097169,3827.011504,1675.873164,-2782.874628,0.11031694,-0.031486312,0.002143389,0.11474236,0.106717639,-0.032862249,0.023969437,0.114206461,0.129295547,-0.008964171,0.019927775,0.131128987
123.6,-83.4,54.9,145.1,-69.1,271,3000,4063.6792,2979.0436,-2903.4159,3833.846,2673.074,-2705.1832,4197.1903,2461.4734,-2609.772,4063.525762,2979.043227,-2903.457323,3833.767859,2673.015795,-2705.188018,4197.167208,2461.514464,-2609.79448,0.153438018,0.000372957,0.041423233,0.158931585,0.078140618,0.05820488,0.004817536,0.097554974,0.023091838,-0.041064179,0.022480353,0.052200249
106.9,-80.6,80.3,150.8,-42.1,17.2,3000,3339.1837,1807.6933,-3156.4803,3752.1824,1689.9266,-3120.4509,3868.5615,2019.4031,-3372.9809,3339.358208,1807.629943,-3156.532308,3752.431145,1690.039606,-3120.535533,3868.60917,2019.616171,-3373.069065,-0.174507785,0.063357367,0.052008298,0.192800379,-0.248745211,-0.113006245,0.084633112,0.286019851,-0.047670461,-0.213071221,0.08816543,0.235467537
116.7,-109.6,58.9,166.1,-96.1,175.4,3000,3864.7658,2988.9836,-1837.0663,3466.9321,3078.6466,-1976.4574,3305.75,2782.0088,-1708.2927,3864.672976,2989.094569,-1837.149789,3466.736703,3078.538922,-1976.428417,3305.798715,2781.819388,-1708.19907,0.092823836,-0.11096924,0.083488869,0.167035409,0.195396613,0.107677964,-0.028982732,0.224976396,-0.048715237,0.189411992,-0.093630471,0.216833444
127.2,-56.5,91.7,-95.4,55.1,131.4,3500,4905.0971,1297.8819,-3313.4239,4513.2905,1233.9034,-3145.6307,4615.8909,823.6706,-3061.6141,4905.06381,1297.876498,-3313.550519,4513.281773,1233.745219,-3145.777937,4616.038201,823.5326506,-3061.757753,0.033290292,0.005401575,0.126619371,0.13103391,0.008727468,0.158181186,0.147236803,0.216277906,-0.14730122,0.137949433,0.143652534,0.247717069
65.9,-53.2,83,-70,-56.3,72,3500,2992.7755,1688.7517,-3561.5426,2625.5451,1560.1418,-3746.9097,2734.0341,1148.7452,-3677.2249,2992.704897,1688.665103,-3561.662723,2625.463935,1560.057221,-3746.992842,2733.98814,1148.643051,-3677.320813,0.070603427,0.08659663,0.120122595,0.164052608,0.081164517,0.084578573,0.083141686,0.143714139,0.045959534,0.102149498,0.095912993,0.147465593
120.8,-55.7,48,-43.4,65.7,45.8,3500,4902.2996,1952.6801,-3564.9831,4488.8528,2028.0698,-3469.2988,4490.0194,1692.6611,-3198.3702,4902.188437,1952.5982,-3565.019529,4488.758131,2027.987404,-3469.389861,4489.921693,1692.599378,-3198.455021,0.111162529,0.081900085,0.0364294,0.142799975,0.094668559,0.08239556,0.091061141,0.155059007,0.0977068,0.061722391,0.084821317,0.143355949
67.3,-15.8,92.1,-36.5,-82.5,154.9,3500,2568.5252,-21.8962,-3379.0959,2922.6112,-257.5867,-3309.4953,3147.6122,102.2589,-3233.4749,2568.61059,-21.81142835,-3379.14007,2922.58902,-257.6261748,-3309.550375,3147.713971,102.1331111,-3233.506933,-0.085389789,-0.084771646,0.044169878,0.128174202,0.022180455,0.039474798,0.055075084,0.071298647,-0.101771129,0.125788893,0.032033169,0.164943421
46.5,-25.4,29,71,86.2,158.6,3500,1873.4957,1041.5905,-3160.7702,2066.9011,1426.7606,-3161.0295,1803.8424,1558.9942,-3476.0159,1873.34402,1041.568599,-3160.734842,2066.725606,1426.744523,-3160.930484,1803.662101,1559.039041,-3475.870437,0.151680242,0.02190069,-0.035357979,0.157279123,0.175494244,0.016076977,-0.099015911,0.202140667,0.180299463,-0.044841412,-0.145462708,0.235961963
66.5,-46.4,81.3,115.9,47.7,40.3,3500,2464.2309,961.1311,-3806.3644,2867.0366,903.8438,-3664.181,2938.6281,1327.9152,-3695.0732,2464.270437,961.1628146,-3806.314376,2867.114083,904.037979,-3664.162332,2938.521159,1328.109306,-3695.090953,-0.039536969,-0.031714624,-0.050023815,0.071213562,-0.077483437,-0.194179039,-0.018667564,0.209899167,0.10694091,-0.1941062,0.017752995,0.222325761
144.2,-56.1,35.8,125.4,-100,21.7,3500,5066.4144,2237.4667,-2311.151,5404.5019,1970.6692,-2295.6459,5592.8193,2190.1329,-2615.4101,5066.33689,2237.519782,-2311.142794,5404.508097,1970.772044,-2295.621145,5592.761776,2190.286057,-2615.410876,0.077509952,-0.053081526,-0.008205866,0.094301524,-0.006197229,-0.102844447,-0.024755473,0.105963293,0.057523587,-0.153157334,0.00077588,0.163605422
95.1,-81,111.7,-163.7,13.3,140.8,4000,4492.4532,1442.6242,-3323.7109,4101.6189,1612.8924,-3387.1625,3919.7628,1240.1173,-3269.4205,4492.4136,1442.858211,-3323.742562,4101.429117,1612.764225,-3387.108133,3919.91434,1239.846484,-3269.313222,0.03960021,-0.234010656,0.031662063,0.239440284,0.189783324,0.128175152,-0.054366784,0.235376989,-0.151540136,0.270815502,-0.107278044,0.328350465
90.7,-72.7,105.6,-159.7,27,207,4000,3883.2606,1754.5795,-3555.5108,3582.491,1457.5826,-3471.3941,3884.5189,1149.9472,-3475.8929,3883.038766,1754.639331,-3555.446736,3582.532356,1457.370589,-3471.307756,3884.836848,1149.991395,-3475.88084,0.221834097,-0.059831422,-0.064064049,0.238525404,-0.041355504,0.212011027,-0.086344023,0.232624684,-0.317947961,-0.044195457,-0.012060346,0.321231375
118.1,-20.4,112,-132.8,91.4,4.5,4000,4339.8517,-202.1634,-2716.0362,4746.3059,-178.2986,-2857.4632,4724.5456,252.2059,-2848.3696,4340.070844,-202.2318023,-2716.077278,4746.460285,-178.064312,-2857.55336,4724.40787,252.423986,-2848.384326,-0.219143661,0.068402315,0.041077838,0.233217087,-0.154384567,-0.234287972,0.09016027,0.294710574,0.137729654,-0.218085965,0.014725971,0.258355955
61.2,-61,68.1,-116.7,-55.1,355.8,4000,3126.0069,1464.6739,-3290.5082,3299.2411,1840.8342,-3409.854,2942.3824,1934.8173,-3632.8206,3126.050915,1464.675868,-3290.651596,3299.221208,1840.883332,-3409.963486,2942.352795,1934.826423,-3632.924009,-0.044015069,-0.001968067,0.14339602,0.15001206,0.01989189,-0.049132215,0.109485763,0.121642074,0.029605369,-0.009123171,0.1034089,0.107949575
123.1,-72.4,119.7,-110.8,61.5,285.8,4000,4476.9337,1113.2289,-2732.7595,4817.2899,871.5136,-2839.8503,5022.6241,1222.9966,-2981.9798,4476.882956,1113.159713,-2732.824039,4817.335946,871.5468418,-2839.910322,5022.524061,1223.084685,-2982.076953,0.050743862,0.069186609,0.064538649,0.107363698,-0.046046016,-0.033241786,0.060022067,0.082631111,0.100038718,-0.088085176,0.097153176,0.164940847
133.3,-89.6,114.1,-91.8,67.5,226.4,4000,4713.1853,1868.7127,-2452.7933,4887.4963,1475.2307,-2476.1358,5236.6456,1640.8744,-2667.3097,4713.085058,1868.68591,-2452.949713,4887.465823,1475.236213,-2476.257083,5236.595631,1640.935597,-2667.424833,0.100242164,0.026790399,0.156412757,0.187699674,0.030477128,-0.005513463,0.121282715,0.12517488,0.049969282,-0.061197304,0.115132873,0.13963387
60.4,-105.1,120,-89.4,-42.7,91.7,4000,3559.1892,2117.44,-2651.9684,3146.6187,2026.4873,-2737.3241,3217.4555,1612.4464,-2640.2509,3559.057671,2117.481526,-2652.045579,3146.516383,2026.505862,-2737.408358,3217.39718,1612.438899,-2640.363565,0.13152934,-0.041526431,0.077179282,0.158053957,0.10231671,-0.018562043,0.0842581,0.133838283,0.058320008,0.007501374,0.112665381,0.127086514
34.1,-32.1,95.6,-81.7,-92.5,7.9,4000,2636.9245,665.7877,-2307.6722,2268.2796,801.3414,-2485.0902,2166.8311,394.5809,-2585.8325,2636.969318,665.6076409,-2307.574284,2268.364579,801.3253961,-2484.956199,2166.762007,394.6345511,-2585.803175,-0.044817587,0.180059125,-0.097916223,0.209803459,-0.084979422,0.016003923,-0.134000815,0.159479924,0.069093438,-0.053651083,-0.029325484,0.092262267
37.8,12.5,54.2,-68.7,-94.5,209.4,4000,2109.4228,-603.7319,-2785.1304,2508.1178,-550.7982,-2630.1214,2426.4455,-133.0246,-2561.8035,2109.264993,-603.6571355,-2785.161215,2507.961377,-550.9074969,-2630.205163,2426.45169,-133.0972831,-2561.782147,0.157807388,-0.074764467,0.030815284,0.177320272,0.156422844,0.10929693,0.083763445,0.208399232,-0.006189937,0.072683089,-0.021352755,0.076007151
118.6,-87.5,96.6,-65.9,50.1,192.3,4000,4443.2797,1962.8008,-2905.9685,4647.4985,1596.2361,-2807.6951,4998.7575,1735.9739,-3014.9945,4443.049782,1962.814535,-2906.00814,4647.36321,1596.265562,-2807.759576,4998.593094,1736.076808,-3015.081159,0.229917612,-0.013734671,0.039639781,0.233713631,0.135289897,-0.029462447,0.064476,0.152736854,0.164406041,-0.102908245,0.086658849,0.212436365
87.3,-77.9,90.5,-4.1,17.8,104.8,4000,3586.9233,1760.4078,-3524.8269,3678.7052,1394.8075,-3315.9114,4099.1743,1460.427,-3385.108,3587.043117,1760.645394,-3524.889246,3678.656729,1395.001548,-3315.929716,4099.169691,1460.502952,-3384.986014,-0.119817202,-0.237594313,0.06234591,0.273302455,0.048471457,-0.194048108,0.018315856,0.200847258,0.004608557,-0.075951664,-0.121986274,0.143772547
27.6,-107.8,105.2,64.9,77.8,103.3,4000,2455.7656,1926.4537,-1803.1736,2877.5278,1960.0789,-1720.8725,2881.2022,2352.9239,-1898.4096,2455.646497,1926.449782,-1803.13749,2877.368776,1960.018865,-1720.821569,2881.082341,2352.930459,-1898.309333,0.119102937,0.003918186,-0.036110395,0.124518362,0.159024031,0.060035131,-0.050931165,0.177445324,0.119859188,-0.006559418,-0.100267277,0.156405811
14.7,-26.5,77.4,73.8,89.7,25,4000,1460.438,190.9016,-1832.2756,1826.1078,95.2156,-1625.1961,1947.6291,508.2524,-1648.177,1460.376829,190.9074623,-1832.160345,1826.149715,95.37424186,-1625.188395,1947.454639,508.4683986,-1648.196807,0.061170923,-0.005862288,-0.115254874,0.130613684,-0.041914825,-0.158641855,-0.007705419,0.164266443,0.174461156,-0.215998585,0.019806713,0.27836018
40,-40.6,47.3,79.1,75.1,22.7,4000,1769.1797,1756.5213,-3234.4212,1905.8954,1379.5168,-3076.5476,2270.4287,1567.1784,-2943.1406,1769.073046,1756.484908,-3234.254395,1905.822322,1379.464269,-3076.418946,2270.33389,1567.147702,-2943.009918,0.106654022,0.036391568,-0.166805426,0.201304439,0.07307842,0.052530618,-0.128653867,0.157008722,0.094810488,0.030697978,-0.130682245,0.164344892
139.3,-36.7,68.9,91,-86.3,160.5,4000,5618.149,803.8303,-2880.3388,5875.5304,1070.453,-3100.3926,5655.0253,1408.673,-2949.1963,5617.991571,803.8717997,-2880.159818,5875.430862,1070.352043,-3100.317164,5654.994604,1408.686235,-2949.224362,0.15742902,-0.041499704,-0.178982028,0.24195183,0.099538371,0.100956692,-0.075436365,0.1605951,0.030695936,-0.013234619,0.028062269,0.043645006
59.9,-50,85.3,100.4,45.3,86.4,4000,2772.7367,702.6103,-3453.0941,3151.5721,902.1105,-3403.6262,2984.9959,1261.4031,-3574.0765,2772.714269,702.6104127,-3453.015716,3151.48884,902.2154388,-3403.610128,2984.78726,1261.460781,-3574.038812,0.022430593,-0.00011269,-0.07838379,0.081530134,0.083260452,-0.104938841,-0.016072359,0.134917693,0.208639784,-0.057680998,-0.037688432,0.219722723
132,-110.3,119.5,101.8,-57.6,310.6,4000,4849.7054,2196.0839,-2407.6945,4549.1111,1934.4671,-2243.4536,4833.4292,1610.3832,-2238.548,4849.66645,2196.144263,-2407.648549,4549.027306,1934.626853,-2243.395108,4833.245583,1610.452994,-2238.425539,0.03895027,-0.060362658,-0.045950594,0.085277377,0.083794237,-0.159752846,-0.058492139,0.189641177,0.18361698,-0.069794048,-0.122460922,0.231480198
43.6,-49.8,106,109.6,72.4,62.6,4000,2480.7001,524.0513,-2780.9789,2838.1332,744.5961,-2684.2664,2636.0906,1113.7738,-2777.9041,2480.709513,524.0532797,-2780.925962,2838.047887,744.7852693,-2684.286948,2635.788144,1113.861961,-2777.909632,-0.009412668,-0.001979684,-0.052937908,0.053804643,0.085313304,-0.189169342,0.02054819,0.208532078,0.302455679,-0.088161118,0.005532062,0.315091137
101.9,-105.7,87.7,156.7,-45.5,67.7,4000,4226.1719,2281.7375,-2606.0955,4524.974,2551.7568,-2759.5472,4217.3229,2837.9655,-2855.9483,4226.221146,2281.74986,-2606.08809,4524.877234,2551.931798,-2759.576263,4217.039004,2838.016407,-2855.920613,-0.049246065,-0.012360016,-0.007410106,0.051311349,0.096765918,-0.174997541,0.0290626,0.202070327,0.283895765,-0.050907438,-0.02768738,0.28974983
21.8,-70.4,57.7,-112.2,-92,146.3,4500,2474.5027,2667.1341,-2064.7199,2142.176,2392.7339,-2060.3511,2384.3234,2102.2541,-1853.317,2474.412764,2667.189158,-2064.595783,2142.169258,2392.687,-2060.312786,2384.385792,2102.214293,-1853.312865,0.089936109,-0.055057808,-0.124116627,0.16286437,0.006742028,0.046900349,-0.038314144,0.060934976,-0.062392195,0.039806979,-0.004134919,0.074124754
7,-110.9,107.4,-109.9,-96.5,31.7,4500,3308.0013,2091.7633,-1163.2275,3123.7033,2441.0191,-1335.9019,2744.0741,2236.805,-1344.5134,3307.883287,2091.795596,-1163.255428,3123.577307,2441.083172,-1335.840286,2743.947757,2236.882197,-1344.526901,0.118012628,-0.032295578,0.027928278,0.125498898,0.125993077,-0.064071691,-0.061613581,0.154193613,0.126343055,-0.077197109,0.013500712,0.148674915
133.5,-89.3,80.9,-56.3,79.5,81.6,4500,5647.8596,2392.553,-2634.6115,5288.9864,2341.225,-2401.4927,5447.4536,1975.3466,-2237.4541,5647.652113,2392.512771,-2634.701499,5288.795627,2341.132242,-2401.604519,5447.329516,1975.273561,-2237.56481,0.207486763,0.040229294,0.089999297,0.229715098,0.190773231,0.092758002,0.111819441,0.239795871,0.124083547,0.073038676,0.110710194,0.181626325
84.7,-97.5,114.7,-17.6,8,317.8,4500,4443.1983,1508.1075,-2978.9666,4212.3362,1848.9516,-3106.5706,3852.1251,1657.8537,-2966.433,4443.246651,1507.964565,-2978.830109,4212.619953,1848.91432,-3106.567467,3852.260086,1658.020894,-2966.598913,-0.048350907,0.142934777,-0.136491134,0.203464961,-0.28375314,0.037279639,-0.003132619,0.286208716,-0.134986002,-0.167193828,0.165913306,0.271481532
79.3,-83.4,80.1,7.5,37.3,217.7,4500,3975.9933,1779.6319,-3103.5651,4254.1405,2040.7488,-3304.0923,3926.612,2286.5221,-3439.0425,3975.979744,1779.571776,-3103.603046,4254.249915,2040.632248,-3304.015595,3926.835479,2286.482955,-3439.100756,0.013555896,0.060124262,0.037946153,0.072378171,-0.10941519,0.116551716,-0.076705136,0.177312335,-0.223478982,0.039145048,0.058256025,0.234241232
105.9,-97.7,98.1,139,-42,172.8,4500,5073.3425,1887.6283,-2914.6246,4798.7374,2197.747,-3033.7061,4479.9446,1996.1343,-2824.8223,5073.379516,1887.711157,-2914.600969,4798.637967,2197.711229,-3033.639751,4479.962395,1995.958429,-2824.754554,-0.037015534,-0.082856977,-0.02363074,0.093775478,0.099433024,0.035770938,-0.06634935,0.124774687,-0.017794633,0.175871408,-0.067745704,0.189306317
46.9,-86,94.5,-106,-46,317,5000,3456.621,1715.3523,-2678.4802,3781.1321,1990.7418,-2746.2083,3498.692,2296.3665,-2858.9222,3456.575084,1715.322348,-2678.553782,3781.10532,1990.747757,-2746.194366,3498.665633,2296.392506,-2858.897049,0.045915998,0.029951526,0.073581656,0.091758557,0.026779673,-0.00595741,-0.013933674,0.030769935,0.026366799,-0.026006123,-0.025151213,0.044767288
21.2,-81.7,101.5,-99.6,-79.6,321.5,5000,3186.5595,1500.2107,-1842.7735,3353.05,1894.9616,-1889.7798,2969.6445,2041.2714,-2022.0045,3186.45223,1500.135341,-1842.854161,3352.965196,1894.886021,-1889.765764,2969.578227,2041.266597,-2021.976909,0.107269695,0.075358568,0.080660655,0.153921547,0.084803736,0.07557906,-0.014035534,0.114459006,0.066272805,0.004803339,-0.027591421,0.071947503
62.4,-54.8,116.2,-18.9,-61.8,157.2,5000,3472.221,809.2997,-3041.1866,3832.7322,582.7706,-3108.0254,4054.1467,949.3281,-3158.1237,3472.189614,809.4162048,-3041.1909,3832.621785,582.746315,-3107.984422,4054.190126,949.1971618,-3158.103763,0.031385684,-0.11650482,0.004300065,0.120734936,0.11041542,0.02428504,-0.040978439,0.120252071,-0.043425501,0.130938161,-0.019936612,0.139384521
